index,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class,wnsynsetid,wnsynsetkey,grains_class
1821,s__2363,toy,toy,2,otherprop,n03964744,plaything.n.01,toy
1822,s__2364,clock,clock,2,otherprop,n03046257,clock.n.01,clock
1823,s__2365,clock,clock,2,otherprop,n03046257,clock.n.01,clock
1824,s__2366,clock,clock,2,otherprop,n03046257,clock.n.01,clock
1825,s__2367,clock,clock,2,otherprop,n03046257,clock.n.01,clock
1826,s__2368,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,chandelier
1827,s__2369,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,chandelier
1828,s__2370,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,chandelier
1829,s__2371,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,chandelier
1830,s__2372,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,chandelier
1831,s__2373,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,table_lamp
1832,s__2374,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
1833,s__2375,cart,cart,2,otherfurniture,n03484083,handcart.n.01,cart
1834,s__2376,cart,cart,2,otherfurniture,n03484083,handcart.n.01,cart
1835,s__2377,cart,cart,2,otherfurniture,n03484083,handcart.n.01,cart
1836,s__2378,cart,cart,2,otherfurniture,n03484083,handcart.n.01,cart
1837,s__2379,cart,cart,2,otherfurniture,n03484083,handcart.n.01,cart
1838,s__2380,cart,cart,2,otherfurniture,n03484083,handcart.n.01,cart
1839,s__2381,cart,cart,2,otherfurniture,n03484083,handcart.n.01,cart
1840,s__2382,cart,cart,2,otherfurniture,n03484083,handcart.n.01,cart
1841,s__2383,cart,cart,2,otherfurniture,n03484083,handcart.n.01,cart
1842,s__2384,cart,cart,2,otherfurniture,n03484083,handcart.n.01,cart
1843,s__2385,cart,cart,2,otherfurniture,n03484083,handcart.n.01,cart
1844,s__2386,cart,cart,2,otherfurniture,n03484083,handcart.n.01,cart
1845,s__2387,cart,cart,2,otherfurniture,n03484083,handcart.n.01,cart
1846,s__2388,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1847,s__2389,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1848,s__2390,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1849,s__2391,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1850,s__2392,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1851,s__2393,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1852,s__2394,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1853,s__2395,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1854,s__2396,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1855,s__2397,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1856,s__2398,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1857,s__2399,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1858,s__2400,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1859,s__2401,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1860,s__2402,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1861,s__2403,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1862,s__2404,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1863,s__2405,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1864,s__2406,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1865,s__2407,stand,stand,2,night_stand,n04301000,stand.n.04,stand
1866,s__2408,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1867,s__2409,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1868,s__2410,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1869,s__2411,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1870,s__2412,sofa,sofa,2,sofa,n04256520,sofa.n.01,notasofa
1871,s__2413,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1872,s__2414,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1873,s__2415,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1874,s__2416,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1875,s__2417,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
1876,s__2418,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
1877,s__2419,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
1878,s__2420,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
1879,s__2421,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
1880,s__2422,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
1881,s__2423,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
1882,s__2424,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1883,s__2425,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1884,s__2426,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1885,s__2427,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1886,s__2428,stand,stand,2,night_stand,n04301000,stand.n.04,stand
1887,s__2429,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1888,s__2430,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1889,s__2431,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1890,s__2432,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1891,s__2433,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1892,s__2434,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1893,s__2435,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1894,s__2436,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1895,s__2437,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1896,s__2438,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,ottoman
1897,s__2439,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1898,s__2440,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1899,s__2441,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1900,s__2442,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1901,s__2443,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1902,s__2444,gym_equipment,gym_equipment,2,otherprop,n04285146,sports_equipment.n.01,gym_equipment
1903,s__2445,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1904,s__2446,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1905,s__2447,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1906,s__2448,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1907,s__2449,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1908,s__2450,stand,stand,2,night_stand,n04301000,stand.n.04,stand
1909,s__2451,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1910,s__2452,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1911,s__2453,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1912,s__2617,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1913,s__2619,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1914,s__2620,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1915,s__2622,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1916,s__2623,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1917,s__361,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1918,s__362,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1919,s__363,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1920,s__364,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1921,s__365,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1922,s__366,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1923,s__367,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1924,s__368,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1925,s__369,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1926,s__370,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1927,s__371,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1928,s__372,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1929,s__373,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1930,s__374,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1931,s__375,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1932,s__376,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1933,s__377,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1934,s__378,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1935,s__379,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1936,s__380,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1937,s__382,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1938,s__383,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1939,s__384,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1940,s__385,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1941,s__386,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
1942,s__387,desk,desk,2,desk,n03179701,desk.n.01,desk
1943,s__388,desk,desk,2,desk,n03179701,desk.n.01,desk
1945,s__390,desk,desk,2,desk,n03179701,desk.n.01,desk
1946,s__391,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1947,s__392,desk,desk,2,desk,n03179701,desk.n.01,desk
1948,s__393,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1949,s__394,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1950,s__395,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1951,s__396,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1952,s__397,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1953,s__398,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1954,s__399,armchair,chair,2,chair,n02738535,armchair.n.01,chair
1955,s__400,single_bed,bed,2,bed,n04222210,single_bed.n.01,bed
1956,s__401,single_bed,bed,2,bed,n04222210,single_bed.n.01,bed
1957,s__402,sink,sink,2,sink,n04223580,sink.n.01,sink
1958,s__403,single_bed,bed,2,bed,n04222210,single_bed.n.01,bed
1959,s__404,single_bed,bed,2,bed,n04222210,single_bed.n.01,bed
1960,s__405,sink,sink,2,sink,n04223580,sink.n.01,sink
1961,s__406,single_bed,bed,2,bed,n04222210,single_bed.n.01,bed
1962,s__407,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,plant
1963,s__408,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,plant
1964,s__409,sink,sink,2,sink,n04223580,sink.n.01,sink
1965,s__410,sink,sink,2,sink,n04223580,sink.n.01,sink
1966,s__411,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1967,s__412,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1968,s__413,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1969,s__414,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1970,s__415,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
1971,s__416,double_bed,bed,2,bed,n03225988,double_bed.n.01,bed
1972,s__417,double_bed,bed,2,bed,n03225988,double_bed.n.01,bed
1973,s__418,double_bed,bed,2,bed,n03225988,double_bed.n.01,bed
1974,s__419,double_bed,bed,2,bed,n03225988,double_bed.n.01,bed
1975,s__420,single_bed,bed,2,bed,n04222210,single_bed.n.01,bed
1976,s__421,chair,chair,2,chair,n03001627,chair.n.01,chair
1977,s__422,bunker_bed,bed,2,bed,n02818832,bed.n.01,bed
1978,s__423,chair,chair,2,chair,n03001627,chair.n.01,chair
1979,s__424,chair,chair,2,chair,n03001627,chair.n.01,chair
1980,s__425,chair,chair,2,chair,n03001627,chair.n.01,chair
1981,s__426,chair,chair,2,chair,n03001627,chair.n.01,chair
1982,s__427,chair,chair,2,chair,n03001627,chair.n.01,chair
1983,s__428,bunker_bed,bed,2,bed,n02818832,bed.n.01,bed
1984,s__429,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1986,s__431,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1987,s__432,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
1988,s__433,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,chandelier
1989,s__434,coffee_table,table,2,table,n03063968,coffee_table.n.01,table
1990,s__435,dining_table,table,2,table,n04379243,table.n.02,table
1991,s__436,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,chandelier
1992,s__437,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
1993,s__438,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
1994,s__439,stand,stand,2,night_stand,n04301000,stand.n.04,stand
1995,s__440,stand,stand,2,night_stand,n04301000,stand.n.04,stand
1996,s__441,stand,stand,2,night_stand,n04301000,stand.n.04,stand
1997,s__442,stand,stand,2,night_stand,n04301000,stand.n.04,stand
1998,s__443,stand,stand,2,night_stand,n04301000,stand.n.04,stand
1999,s__444,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2000,s__445,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2001,s__446,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2002,s__447,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2003,s__448,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2004,s__449,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2005,s__450,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2006,s__451,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,chandelier
2007,s__452,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2008,s__453,chair,chair,2,chair,n03001627,chair.n.01,chair
2011,s__456,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2012,s__457,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,kitchen_cabinet
2013,s__458,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2014,s__459,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2015,s__460,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2016,s__461,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2017,s__462,dressing_table,dressing_table,2,desk,n03238586,dressing_table.n.01,dressing_table
2018,s__463,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2019,s__464,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2020,s__465,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2021,s__466,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,shoes_cabinet
2022,s__467,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,shelving
2023,s__468,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2024,s__469,desk,desk,2,desk,n03179701,desk.n.01,desk
2025,s__470,desk,desk,2,desk,n03179701,desk.n.01,desk
2026,s__471,desk,desk,2,desk,n03179701,desk.n.01,desk
2027,s__472,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2028,s__473,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2029,s__474,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,chandelier
2030,s__475,desk,desk,2,desk,n03179701,desk.n.01,desk
2031,s__476,desk,desk,2,desk,n03179701,desk.n.01,desk
2032,s__477,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2033,s__478,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,chandelier
2034,s__479,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,chandelier
2035,s__480,desk,desk,2,desk,n03179701,desk.n.01,desk
2036,s__481,coffee_table,table,2,table,n03063968,coffee_table.n.01,table
2037,s__482,desk,desk,2,desk,n03179701,desk.n.01,desk
2038,s__483,desk,desk,2,desk,n03179701,desk.n.01,desk
2039,s__484,desk,desk,2,desk,n03179701,desk.n.01,desk
2040,s__485,desk,desk,2,desk,n03179701,desk.n.01,desk
2041,s__486,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,chandelier
2042,s__487,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,chandelier
2043,s__488,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,chandelier
2044,s__489,desk,desk,2,desk,n03179701,desk.n.01,desk
2045,s__490,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2046,s__491,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2047,s__492,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2048,s__493,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2049,s__494,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2050,s__495,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2051,s__496,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2052,s__497,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2053,s__498,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2054,s__499,stairs,stairs,1,floor,n04314914,step.n.04,stairs
2055,s__500,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2056,s__501,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2057,s__502,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2058,s__503,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2059,s__504,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2060,s__505,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
2061,s__506,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
2062,s__507,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
2063,s__508,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
2064,s__509,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,floor_lamp
2065,s__510,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2066,s__511,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2067,s__512,desk,desk,2,desk,n03179701,desk.n.01,desk
2068,s__513,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2069,s__514,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2070,s__515,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2071,s__516,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2072,s__517,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2073,s__518,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2074,s__519,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2075,s__520,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2076,s__521,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,shelving
2079,s__524,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,shelving
2082,s__527,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2083,s__528,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2084,s__529,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2085,s__530,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2088,s__533,mirror,mirror,2,mirror,n03773035,mirror.n.01,mirror
2089,s__536,sink,sink,2,sink,n04223580,sink.n.01,sink
2090,s__537,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2091,s__538,mirror,mirror,2,otherprop,n03773035,mirror.n.01,mirror
2092,s__539,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2093,s__540,chair,chair,2,chair,n03001627,chair.n.01,chair
2094,s__541,sink,sink,2,sink,n04223580,sink.n.01,sink
2095,s__542,sink,sink,2,sink,n04223580,sink.n.01,sink
2096,s__543,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2097,s__544,mirror,mirror,2,mirror,n03773035,mirror.n.01,mirror
2098,s__545,dining_table,table,2,table,n04379243,table.n.02,table
2099,s__546,dining_table,table,2,table,n04379243,table.n.02,table
2100,s__547,dining_table,table,2,table,n04379243,table.n.02,table
2101,s__548,dining_table,table,2,table,n04379243,table.n.02,table
2102,s__549,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2103,s__550,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2104,s__551,coffee_table,table,2,table,n03063968,coffee_table.n.01,table
2105,s__552,desk,desk,2,desk,n03179701,desk.n.01,desk
2106,s__553,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2107,s__554,coffee_table,table,2,table,n03063968,coffee_table.n.01,table
2108,s__555,coffee_table,table,2,table,n03063968,coffee_table.n.01,table
2109,s__556,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2110,s__557,sink,sink,2,sink,n04223580,sink.n.01,sink
2111,s__558,sink,sink,2,sink,n04223580,sink.n.01,sink
2112,s__559,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2113,s__560,sink,sink,2,sink,n04223580,sink.n.01,sink
2114,s__561,coffee_table,table,2,table,n03063968,coffee_table.n.01,table
2115,s__562,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2117,s__564,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2118,s__565,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2119,s__566,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2120,s__567,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2121,s__568,shelving,shelving,2,shelves,n04190052,shelf.n.01,shelving
2122,s__569,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,tv_stand
2123,s__570,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2124,s__571,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2125,s__572,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2126,s__573,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2127,s__574,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,chair
2128,s__575,chair,chair,2,chair,n03001627,chair.n.01,chair
2129,s__576,sink,sink,2,sink,n04223580,sink.n.01,sink
2130,s__577,sink,sink,2,sink,n04223580,sink.n.01,sink
2131,s__578,mirror,mirror,2,otherprop,n03773035,mirror.n.01,mirror
2132,s__579,vase,vase,2,otherprop,n04522168,vase.n.01,vase
2133,s__580,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,table_lamp
2134,s__581,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2135,s__582,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2136,s__583,chair,chair,2,chair,n03001627,chair.n.01,chair
2137,s__584,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,shoes_cabinet
2138,s__585,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,outdoor_seating
2139,s__586,outdoor_lamp,outdoor_lamp,2,otherprop,n03636649,lamp.n.02,outdoor_lamp
2140,s__587,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2141,s__588,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2142,s__589,bunker_bed,bed,2,bed,n02818832,bed.n.01,bed
2143,s__590,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2144,s__591,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,wardrobe_cabinet
2146,s__593,desk,desk,2,desk,n03179701,desk.n.01,desk
2147,s__594,stand,stand,2,night_stand,n04301000,stand.n.04,stand
2148,s__595,coffee_table,table,2,table,n03063968,coffee_table.n.01,table
2149,s__596,chair,chair,2,chair,n03001627,chair.n.01,chair
2150,s__597,coffee_table,table,2,table,n03063968,coffee_table.n.01,table
2151,s__598,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2152,s__599,coffee_table,table,2,table,n03063968,coffee_table.n.01,table
2153,s__600,chair,chair,2,chair,n03001627,chair.n.01,chair
2154,s__601,chair,chair,2,chair,n03001627,chair.n.01,chair
2155,s__602,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2156,s__603,sofa,sofa,2,sofa,n04256520,sofa.n.01,sofa
2157,s__604,coffee_table,table,2,table,n03063968,coffee_table.n.01,table
2158,s__605,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,outdoor_seating
2159,s__606,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,outdoor_seating
2160,s__607,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,outdoor_seating
2161,s__608,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,outdoor_seating
2162,s__609,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,outdoor_seating
2163,s__610,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,outdoor_seating
2164,s__611,armchair,chair,2,chair,n02738535,armchair.n.01,chair
2165,s__612,stand,stand,2,night_stand,n04301000,stand.n.04,stand
